S.no.,Start Date,Bookeeper Start Date,Estimated Days,Output Date,TAT,Urgent,Month,Client Reference,Responsible User,File Name,Company No.,Company UTR,File Source,Status,File Allocated to,Bookeeper,Reviewer,File Type,Period,Accountancy Fees,CS Fee,Company closure fess,Payroll Fees,PAYE Registration Fees,Company Strike off fees,Company compliances(Dormant)+Registered Office,Personal Tax fees,Adding SIC Code fees,Incorporation Fee,Adding director Fee,SA Fee,VAT Registration,Business plan,Total Fee,Work Done,No. of Bank Accounts,Bank Transactions,Bank Transactions,Bank Transactions,Bank Transactions,Bank Transactions,Bank Transactions,Total Bank entries,No. of transactions (others),Total entries,Preparing Sales list,No. of sale invoices,No. of PINs ,No. of Wages,Bank received in,PINs given start date,PINs given done date,Time Taken( hrs),Notes,Fees
665,25 June 2025,26 June 2025,,26 June 2025,1,,06/2025,,Haci,Sensigo Ltd,12771203,7713315989,Allocation group,Under Review- UK,Vishal,Vishal,,QF,01/05/2025 - 31/05/2025,180.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.00,VAT,3,63,20,5,0,0,0,88,18,106,,3,12,3,CSV,,,,,
666,26 June 2025,27 June 2025,,30 June 2025,4,,06/2025,,Darshana,SMILING ALIEN LTD,12625909,6463129888,Google Chats,Under Review- India,Anamika,Vishal,,QB,01/03/2025 -31/05/2025,450.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.00,VAT,2,123,146,0,0,0,0,269,13,282,,0,13,0,PDF,,,,,
667,26 June 2025,3 July 2025,,8 July 2025,12,,06/2025,,Darshana,Jasper Plays Ltd,12243763,1676308974,Google Chats,Completed,Anamika,Anamika,,QB,01/11/2023 - 31/10/2024,1497.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.60,Year End Account,1,81,,,,,,81,,,,,66,,,,,,,
668,28 June 2025,30 June 2025,,2 July 2025,4,,06/2025,,Darshana,WATCHSTATUS LTD,12155712,6430924128,Google Chats,Completed,Anamika,Anamika,,QB,01/03/2025 -31/05/2025,527.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.40,VAT,3,347,52,209,,,,608,,,,,131,,CSV,,,,,
669,27 June 2025,30 June 2025,1,30 June 2025,3,,06/2025,,Jaleh,F.G. Design Partners Ltd.,9607165,,CA-Mail,Completed,Raghav,Raghav,,Xero,01/03/2025 - 31/05/2025,Not found (Jaleh's client),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Invoice posting,1,345,0,0,0,0,0,345,42,387,,0,42,0,,,,,,
670,27 June 2025,27 June 2025,1,30 June 2025,3,,06/2025,L040/NS/BB,Burcin,Loading Software Ltd,11745437,7665812346,Allocation group,Under Review- UK,Momin,Momin,,VT,01/01/2025 - 30/04/2025,240.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.00,Management Accounts,1,71,0,0,0,0,0,71,13,84,Prepare sales list,3,6,4,CSV,,,,,
671,27 June 2025,30 June 2025,4,4 July 2025,7,,06/2025,N070/ANK/BB,Burcin,Nevdila Makeup Limited,13628539,7539817616,Allocation group,Under Review- UK,Momin,Momin,,QF,01/04/2024 - 31/03/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account,3,104,12,62,0,0,0,178,161,339,Entered Sale invoices,106,43,12,CSV,,,,,
672,30 June 2025,30 June 2025,,30 June 2025,0,,06/2025,,Darshana,,14096081,2786117755,Task Sheet,Completed,Lehar,Lehar,,QB,01/03/2025 -31/05/2025,No invoice,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00,VAT,,,,,,,,,,,,,,,,,,,,
673,1 July 2025,1 July 2025,,01 July 2025,0.5,,07/2025,C127/NS/HT,Haci,Cloud9 VFX Limited,11813906,1001601688,Allocation group,Under Review- UK,Vishal,Vishal,,QF,01/03/2025 -31/05/2025,1012.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.50,VAT,1,41,0,0,0,0,0,41,5,46,,0,2,3,CSV,,,,,
674,1 July 2025,1 July 2025,2,3 July 2025,,Yes,07/2025,G071/MG,Burcin,Guney Cafe Limited,12010742,2131812509,Allocation group,Under Review- UK,Momin,Momin,,VT,01/05/2024 - 30/04/2025,1020.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.00,Year End Account,1,532,0,0,0,0,0,532,42,574,0,0,30,12,PDF (Scanned),,,,,
675,1 July 2025,01 July 2025,,2 July 2025,1,,07/2025,E142/HT,Haci,Ezgius consultancy ltd,10943015,2088819986,Google Chats,Under Review- UK,Vishal,Vishal,,VT,01/03/2025 -31/05/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,2,67,25,0,0,0,0,92,27,119,Entered sale invoices,7,17,3,PDF,,,,,
676,1 July 2025,02 July 2025,,04 July 2025,3,,07/2025,T123/NS/HK,Hilal,The Narrator Creative Agency Ltd,12408471,2786722976,Allocation group,Queries sent to CA,Abhay,Abhay,Sahil,VT,01/05/2024 - 30/04/2025,1080.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.00,Year End Account,1,280,0,0,0,0,0,280,85,365,Prepare sales list,36,40,9,CSV,,,,,
677,1 July 2025,02 July 2025,,02 July 2025,1,,07/2025,H071/NS/HK,Gamze,Haf Plastics Limited,13052701,6169315103,Allocation group,Under Review- UK,Sahil,Sahil,,QF,01/03/2025 - 30/06/2025,240.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.00,Managemen Accounts,1,21,0,0,0,0,0,21,34,55,0,15,15,4,PDF,,,,,
678,1 July 2025,03 July 2025,,7 July 2025,6,,07/2025,A167/NS/GD,Gamze,AD Brand Design Ltd,11776570,6537513002,Allocation group,Under Review- UK,Sahil,Sahil,,VT,01/06/2024 - 31/05/2025,840.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,960.00,Year End Account,1,278,0,0,0,0,0,278,44,322,Prepare sales list,17,16,11,CSV,,,,,
679,2 July 2025,3 July 2025,1.5,4 July 2025,2,,07/2025,C184/CY,Cilem,Cheers&Chill Ltd,15222439,5046022750,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/05/2025 - 31/05/2025,300.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.00,VAT,2,94,6,0,0,0,0,100,51,151,Entered sale,2,44,5,"PDF, CSV",,,,,
680,2 July 2025,2 July 2025,,03 July 2025,1,Yes,07/2025,,Jaleh,Springfield Richmond Limited,6305132,,CA-Mail,Completed,Raghav,Raghav,,Sage,01/06/2025 - 30/06/2025,Not found (Jaleh's client),,,,,,,,,,0.0,0.0,0.0,0.0,0.00,Invoice posting,0,0,0,0,0,0,0,0,36,36,,0,36,0,,,,,,
681,2 July 2025,8 July 2025,,9 July 2025,,,07/2025,Pearl76,Darshana,Luxsea Swimwear Limited,10800705,8282118539,Google Chats,Completed,Anamika,Anamika,,QB,01/05/2025 - 31/05/2025,228.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.00,Bookkeeping,4,187,125,15,27,0,0,354,,,,,,,,,,,,
682,3 July 2025,3 July 2025,,04 July 2025,1,,07/2025,K083/ANK/HT,Haci,Kenk Ltd,10932146,6460101029,Google Chats,Under Review- UK,Vishal,Vishal,,VT,01/03/2025 - 31/05/2025,510.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.00,Expense & Sales,0,0,0,0,0,0,0,0,34,34,Entered sale invoice,4,27,3,,,,,,
683,3 July 2025,8 July 2025,1,08 July 2025,`,Yes,07/2025,T167,Burcin,Theoneleft Limited,15828519,1050706624,Allocation group,Under Review- UK,Momin,Momin,,QF,09/07/2024 - 30/06/2025,1080.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1200.00,Year End Account,1,88,0,0,0,0,0,88,82,170,Entered sale invoice,33,37,12,CSV,,,,,
684,3 July 2025,11 July 2025,,11 July 2025,8,,07/2025,Pearl109,Darshana,SAFE INTELLIGENCE LIMITED,13521100,1847821202,Google Chats,Completed,Anamika,Anamika,,QB,01/06/2025 - 30/06/2025,274.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.80,Bookkeeping,6,84,23,3,3,3,2,118,,,,,52,,,,,,,
685,3 July 2025,3 July 2025,,04 July 2025,1,,07/2025,A210/ANK/HK,Gamze,Arcanum Veritas Ltd,13394598,7247621798,Google Chats,Under Review- UK,Sahil,Abhay,Sahil,QF,01/03/2025 - 30/06/2025,240.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.00,Management Account ,1,71,0,0,0,0,0,71,37,108,0,0,33,4,CSV,,,,,
686,4 July 2025,7 July 2025,,7 July 2025,3,,07/2025,M054/ANK/HT,Haci,MGG Software Ltd,10575798,2751321825,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/03/2025 - 30/06/2025,600.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.00,VAT,1,23,0,0,0,0,0,23,17,40,0,0,17,0,CSV,,,,,
687,7 July 2025,7 July 2025,,8 July 2025,1,Yes,07/2025,B141/NS/HK,Hilal,Bluet Sales and Marketing Limited,12330153,1364123325,Allocation group,Queries sent to CA,Abhay,Abhay,Sahil,QF,01/07/2024 - 30/06/2025,1670.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.00,Year End Account,1,127,0,0,0,0,0,127,57,184, ,0,45,12,PDF,,,,,
688,7 July 2025,7 July 2025,,7 July 2025,0,Yes,07/2025,Pearl55,Darshana,HAMPTON WASTE MANAGEMENT LTD,11007667,5924826114,Task Sheet,Completed,Lehar,Lehar,,QB,01/03/2025 - 31/05/2025,486.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.00,VAT,,,,,,,,,,,,,,,,,,,,
689,8 July 2025,8 July 2025,,9 July 2025,1,,07/2025,T135/ANK/GD,Gamze,TDB FINANCIAL MANAGEMENT CONSULTANCY LTD,13020675,6421716828,Google Chats,Queries sent to CA,Sahil,Abhay,Sahil,QB,01/10/2024 - 30/06/2025,675.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.00,Year End Account,1,109,0,0,0,0,0,109,45,154,,0,36,9,CSV,,,,,
690,8 July 2025,8 July 2025,1,9 July 2025,1,,07/2025,H008/NS/BO,Burak,Harmonic IT Solutions Ltd,8464371,8118512081,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/04/2025 - 30/06/2025,360.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.00,VAT,2,41,11,0,0,0,0,52,22,74,Entered sale invoice,3,16,3,"CSV, PDF",,,,,
691,8 July 2025,9 July 2025,1,10 July 2025,2,,07/2025,M045/BO,Burak,MUT Consultancy Ltd,10313227,2766621303,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/04/2025 - 30/06/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,2,21,53,0,0,0,0,74,27,101,Entered sale invoice,5,19,3,CSV,,,,,
692,8 July 2025,8 July 2025,2,10 July 2025,2,,07/2025,Pearl127,Darshana,Sweet & Sour Ltd.,13957956,1110412396,Google Chats,Queries sent to Client,Raghav,Raghav,,Xero,01/04/2025 - 30/06/2025,1076.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.40,VAT,5,1427,102,15,463,68,0,2075,303,2378,Prepared sales working,6,297,,,,,,,
693,8 July 2025,8 July 2025,,8 July 2025,0,Yes,07/2025,M063/NS/ED,Ersin,MotionLove limited,8464371,8118512081,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/03/2025 - 31/05/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,,1,171,0,0,0,0,0,171,10,181,Entered sale invoice,3,4,3,PDF,,,,,
694,14 July 2025,15 July 2025,8,24 July 2025,10,,07/2025,D108/NS/BB,Burcin,Dream Engineering & Decoration LTD,11881181,2721703166,Allocation group,Currently Working,Momin,Momin,,QF,01/08/2024 - 31/07/2025,,,,,,,,,,,0.0,0.0,0.0,0.0,0.00,Year End Account,2,302,110,0,0,0,0,412,289,701,Entered sale invoice,25,254,10,PDF,,,,,
695,10 July 2025,10 July 2025,3,15 July 2025,5,,07/2025,C153/ANK/BB,Burcin,Colibri Beauty Limited,13071784,9017316209,Allocation group,Under Review- UK,Momin,Momin,,QF,01/09/2024 - 31/08/2025,,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00,Year End Account,1,258,0,0,0,0,0,258,949,1207,Entered sale invoice,874,65,10,,,,,,
696,9 July 2025,10 July 2025,,10 July 2025,1,,07/2025,C069/NS/BA,Bektas,Conatusoft Ltd,9854668,2682018557,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/04/2025 - 30/06/2025,350.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,639.00,VAT,1,35,0,0,0,0,0,35,14,49,,0,13,1,CSV,,,,,
697,8 July 2025,10 July 2025,1,10 July 2025,2,Yes,07/2025,,Jaleh,Neovation Consultancy Services Ltd.,,,,Completed,Raghav,Raghav,,VT,01/01/2025 - 31/03/2025,No invoice in Xero,,,,,,,,,,0.0,0.0,0.0,0.0,0.00,VAT,1,12,0,0,0,0,0,12,12,24,,0,12,,"PDF, CSV",,,,,
698,10 July 2025,11 July 2025,,11 July 2025,1,,07/2025,G083/ANK/HT,Haci,Gipstech software technologies Ltd,12349817,6353920749,Allocation group,Under Review- UK,Vishal,Vishal,,QF,01/04/2025 - 30/06/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,1,34,0,0,0,0,0,34,23,57,,4,16,3,"CSV, PDF",,,,,
699,10 July 2025,14 July 2025,,15 July 2025,5,,07/2025,P046/NS/HT,Haci,Philiatech engineering solutions ltd,10632928,6664716555,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/04/2025 - 30/06/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,5,28,6,2,9,3,0,48,15,63,,0,12,3,"CSV, PDF",,,,,
700,10 July 2025,10 July 2025,,11 July 2025,1,,07/2025,T143/ERS/ED,Ersin,Tame B&C.,12547649,6544519693,Allocation group,Under Review- UK,Vishal,Pankaj,Vishal,VT,01/07/2024 - 30/06/2025,1080.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.00,Bank Enter,1,159,0,0,0,0,0,159,3,162,,0,0,3,"CSV, PDF",,,,,
701,10 July 2025,14 July 2025,,15 July 2025,5,,07/2025,Pearl186,Darshana,Nature Wise Ltd,13655496,6346124980,Allocation group,Completed,Anamika,Anamika,,QB,01/04/2024 - 31/10/2024,831.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.60,Year End Account,2,75,22,,,,,,,,,,51,,,,,,,
702,10 July 2025,16 July 2025,,16 July 2025,6,,07/2025,Pearl58,Darshana,Ignacio Sarmiento Software Solutions Ltd,11595244,1182628316,Allocation group,Completed,Anamika,Anamika,,VT,01/04/2025 -30/6/2025,509.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.40,VAT,1,33,,,,,,,,,,14,10,,,,,,,
703,10 July 2025,16 July 2025,,16 July 2025,6,,07/2025,Pearl182,Darshana,TRIUR CONSTRUCTION UK LTD,13088793,8870823679,Allocation group,Completed,Anamika,Anamika,,VT,01/04/2025 -30/6/2024,447.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.00,VAT,2,9,6,,,,,,,,,,6,,,,,,,
704,10 July 2025,10 July 2025,,11 July 2025,1,,07/2025,G088/NS/SC,Silan,Gala Lion Engineering Ltd,12378673,6750616201,Allocation group,Completed,Raghav,Raghav,,QF,01/06/2025 - 30/06/2025,840.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.00,Year end,1,3,,,,,,3,2,5,,,1,1,,,,,,
705,11 July 2025,14 July 2025,,14 July 2025,3,,07/2025,X003/NS/EK,Ezgi,Xera Consultancy Ltd,10797565,5425918809,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/04/2025 - 30/06/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,"VAT (wages,expenses, invoices)",0,0,0,0,0,0,0,0,25,25,Entered sale invoice,3,19,3,,,,,,
706,14 July 2025,14 July 2025,1,15 July 2025,1,,07/2025,F042/ANK/HK,Hilal,Fireweaver Software Consultancy Limited,12860629,7630121247,Allocation group,Queries sent to CA,Abhay,Abhay,Sahil,QF,01/07/2024 - 30/06/2025,840.00,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.00,Year End Account,1,97,0,0,0,0,0,97,44,141,,0,32,12,PDF,,,,,
707,14 July 2025,16 July 2025,0.5,16 July 2025,2,,07/2025,Pearl 158,Darshana,ELEO CAPITAL LIMITED,14535510,3380718150,Task Sheet,Queries sent to CA,Anamika,Raghav,,QB,01/04/2025 - 30/06/2025,487.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.80,VAT,1,48,0,0,0,0,0,48,3,51,,,3,,PDF,,,,,
708,14 July 2025,18 July 2025,,18 July 2025,4,,07/2025,Pearl172/IND,Darshana,Maria Jones,,1087990338,Allocation group,Completed,Anamika,Anamika,,QB,01/04/2025 - 30/06/2025,234.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.00,VAT,2,8,6,,,,,,,,,,,,,,,,,
709,9 July 2025,15 July 2025,,15 July 2025,6,,07/2025,Pearl200,Darshana,Sran Consultancy Ltd,11040414,7246923206,,Completed,Raghav,Raghav,,VT,01/11/2024 - 31/01/2025,329.40,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.40,VAT,1,9,0,0,0,0,0,9,0,9,,,,,PDF (Scanned),,,,,
710,9 July 2025,15 July 2025,,15 July 2025,6,,07/2025,Pearl200,Darshana,Sran Consultancy Ltd,11040414,7246923206,,Completed,Raghav,Raghav,,VT,01/02/2025 - 30/04/2025,329.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.40,VAT,1,6,0,0,0,0,0,6,0,6,,,,,PDF (Scanned),,,,,
711,15 July 2025,16 July 2025,,16 July 2025,1,,07/2025,P040/ANK/BO,Burak,Pairwise Software Ltd,10747133,3335318177,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/04/2025 - 30/06/2025,450.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.00,VAT,4,37,24,6,3,0,0,70,35,105,Entered sale invoice,4,31,0,"CSV, PDF",,,,,
712,15 July 2025,16 July 2025,,16 July 2025,1,,07/2025,P096/BO,Burak,Proug Ltd,13228433,7858015416,Allocation group,Under Review- UK,Vishal,Sahil,,VT,01/04/2025 - 30/06/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,1,43,0,0,0,0,0,43,29,72,Entered sale invoice,4,22,3,CSV,,,,,
713,15 July 2025,17 July 2025,,18 July 2025,3,,07/2025,Paul Krokos,Darshana,Paul Krokos,N/A,N/A,Allocation group,Completed,Anamika,Anamika,,QB,01/04/2025 - 30/06/2025,284.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.40,VAT,5,54,43,16,2,1,,116,,,,,78,,,,,,,
714,16 July 2025,16 July 2025,,17 July 2025,1,,07/2025,A172/ANK/HK,Hilal,AU Research and Development Ltd,12149086,2517316204,Allocation group,Under Review- UK,Abhay,Abhay,Sahil,QF,01/6/2024 - 31/05/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account,1,84,0,0,0,0,0,84,40,124,,0,28,12,"CSV, PDF",,,,,
715,16 July 2025,16 July 2025,,17 July 2025,1,,07/2025,Pearl199,Darshana,Learninet ltd,13485970,1011523539,Task Sheet,Completed,Anamika,Raghav,,QB,01/04/2025 - 30/06/2025,527.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.40,VAT,3,38,6,0,0,0,0,44,18,62,,9,9,0,PDF,,,,,
716,16 July 2025,17 July 2025,,17 July 2025,1,,07/2025,Pearl42,Darshana,FEDAR SOLUTIONS UK LTD,12493882,8937600641,Task Sheet,Completed,Anamika,Anamika,,QB,01/04/2025 - 30/06/2025,356.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.40,VAT,1,15,0,0,0,0,0,15,,,,,5,,,,,,,
717,16 July 2025,21 July 2025,,21 July 2025,5,,07/2025,Pearl134,Darshana,TOMO KELLER LIMITED,10115300,1898226773,Task Sheet,Completed,Anamika,Anamika,,Xero,01/04/2025 - 30/06/2025,473.40,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.40,Review exp claim,,,,,,,,,,,,,,,,,,,,
718,16 July 2025,18 July 2025,,21 July 2025,5,,07/2025,Pearl50,Darshana,Gmsp Limited,09504223,5307311577,Task Sheet,Completed,Anamika,Anamika,Anamika,QB,01/04/2025 - 30/06/2025,419.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.40,VAT,2,138,20,,,,,,,,,20,46,,,,,,,
719,16 July 2025,16 July 2025,,16 July 2025,#REF!,,07/2025,Pearl106,Darshana,Regional Vehicles Ltd,12223383,2587528924,Task Sheet,Completed,Anamika,Anamika,,QB,01/04/2025 - 30/06/2025,153.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.00,VAT,1,132,,,,,,,,,,,,,,,,,,
720,17 July 2025,17 July 2025,,21 July 2025,4,,07/2025,G074/NS/SC,Silan,G&O Consultancy Ltd,11851002,1977927474,Allocation group,Queries sent to CA,Raghav,Vishal,Raghav,VT,01/07/2024 - 30/06/2025,780.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.00,Year End Account,1,96,0,0,0,0,0,96,37,133,Prepared sales list,7,24,6,"CSV, PDF",,,,,
721,17 July 2025,21 July 2025,,22 July 2025,5,,07/2025,Pearl83,Darshana,Mcgilway Hall Gas & Plumbing Services Limited,10688161,4010126849,Task Sheet,Completed,Anamika,Anamika,,QB,01/04/2025 - 30/06/2025,284.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.40,VAT,2,439,29,,,,,,,,,,,,,,,,,
722,17 July 2025,17 July 2025,1,18 July 2025,1,,07/2025,S143/NS/SC,Silan,Studio Shift Ltd,11842882,5093020934,Allocation group,Queries sent to CA,Raghav,Raghav,,VT,01/07/2024 - 30/06/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account,1,157,0,0,0,0,0,157,56,213,Prepared sales list,13,31,12,CSV,,,,,
723,17 July 2025,17 July 2025,,18 July 2025,1,,07/2025,P080/ANK/HK,Hilal,Platon Financial Advisory & Strategy Consulting Services Ltd,12117451,2439523845,Allocation group,Under Review- UK,Abhay,Abhay,Sahil,VT,01/04/2024 - 31/03/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Enter ( Bank & Wages ),1,100,0,0,0,0,0,100,12,112,,0,0,12,PDF,,,,,
724,18 July 2025,18 July 2025,,21 July 2025,3,,07/2025,R021/ANK/BO,Burak,Reality IT Solutions Ltd,11526078,1562806902,Google Chats,Under Review- UK,Vishal,Vishal,,QF,01/04/2025 - 30/06/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,1,29,0,0,0,0,0,29,20,49,Entered sale invoice,5,12,3,CSV,,,,,
725,18 July 2025,21 July 2025,,22 July 2025,4,,07/2025,L017/BO,Burak,Luca&Sinem Ltd,10047598,4668111468,Google Chats,Under Review- UK,Vishal,Vishal,,VT,01/04/2025 - 30/06/2025,450.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.00,VAT,1,65,0,0,0,0,0,65,50,115,Entered sale invoice,8,39,3,CSV,,,,,
726,18 July 2025,18 July 2025,,23 July 2025,5,Yes,07/2025,D123/AN/HK,Hilal,Destroy Everything Limited,12988694,2553727385,Allocation group,Under Review- UK,Abhay,Abhay,Sahil,QF,01/07/2024 - 30/06/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account,1,160,0,0,0,0,0,160,70,230,,0,58,12,CSV,,,,,
727,18 July 2025,21 July 2025,1,21 July 2025,3,,07/2025,I056/NS/BB,Burcin,Invenera Ltd,11775985,2079226527,Allocation group,Under Review- UK,Momin,Momin,,VT,01/05/2024 - 30/04/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account,2,136,10,0,0,0,0,146,108,254,Prepared sales list,33,63,12,CSV,,,,,
728,19 July 2025,21 July 2025,1,21 July 2025,2,Yes,07/2025,W001/AK,Burcin,West Snack Bar Ltd,7864153,5791027931,Google Chats,Under Review- UK,Momin,Momin,,VT,01/11/2023 - 31/10/2024,No invoice in Xero,,,,,,,,,,0.0,0.0,0.0,0.0,0.00,Year End Account,1,516,0,0,0,0,0,516,12,528,-,0,0,12,PDF,,,,,
